,equity
2020-12-29 00:00:00+00:00,1012061.0805711739
2020-12-30 00:00:00+00:00,1012061.0805711739
2020-12-31 00:00:00+00:00,1012061.0805711739
2021-01-01 00:00:00+00:00,1012061.0805711739
2021-01-02 00:00:00+00:00,1004463.8077670818
2021-01-03 00:00:00+00:00,993015.8927670668
2021-01-04 00:00:00+00:00,997530.6495607558
2021-01-05 00:00:00+00:00,988721.4256434091
2021-01-06 00:00:00+00:00,964465.6620170814
2021-01-07 00:00:00+00:00,936030.5316275322
2021-01-08 00:00:00+00:00,924895.6630503207
2021-01-09 00:00:00+00:00,929005.2230386144
2021-01-10 00:00:00+00:00,944244.6621442861
2021-01-11 00:00:00+00:00,973640.1649507654
2021-01-12 00:00:00+00:00,984879.7858348392
2021-01-13 00:00:00+00:00,962143.3648527925
2021-01-14 00:00:00+00:00,944738.8871515826
2021-01-15 00:00:00+00:00,968490.359870631
2021-01-16 00:00:00+00:00,978162.4434967337
2021-01-17 00:00:00+00:00,985076.5901367769
2021-01-18 00:00:00+00:00,979038.2902757798
2021-01-19 00:00:00+00:00,987111.0083159788
2021-01-20 00:00:00+00:00,993042.7406241008
2021-01-21 00:00:00+00:00,1042310.5550487705
2021-01-22 00:00:00+00:00,1021694.5490871235
2021-01-23 00:00:00+00:00,1021694.5490871235
2021-01-24 00:00:00+00:00,1021694.5490871235
2021-01-25 00:00:00+00:00,1021694.5490871235
2021-01-26 00:00:00+00:00,1021694.5490871235
2021-01-27 00:00:00+00:00,1021694.5490871235
2021-01-28 00:00:00+00:00,1021694.5490871235
2021-01-29 00:00:00+00:00,1021694.5490871235
2021-01-30 00:00:00+00:00,1021694.5490871235
2021-01-31 00:00:00+00:00,1021694.5490871235
2021-02-01 00:00:00+00:00,1021694.5490871235
2021-02-02 00:00:00+00:00,1026609.1713976889
2021-02-03 00:00:00+00:00,1021620.3963576991
2021-02-04 00:00:00+00:00,1027415.9922835412
2021-02-05 00:00:00+00:00,1022410.1293239795
2021-02-06 00:00:00+00:00,1018559.7233782462
2021-02-07 00:00:00+00:00,1020392.1258480801
2021-02-08 00:00:00+00:00,960855.9384340602
2021-02-09 00:00:00+00:00,957709.5610098595
2021-02-10 00:00:00+00:00,977690.124706056
2021-02-11 00:00:00+00:00,952576.0452959266
2021-02-12 00:00:00+00:00,960789.9079461355
2021-02-13 00:00:00+00:00,964957.4960471805
2021-02-14 00:00:00+00:00,950281.0774600909
2021-02-15 00:00:00+00:00,957986.2060607999
2021-02-16 00:00:00+00:00,946656.48058018
2021-02-17 00:00:00+00:00,917553.4432620774
2021-02-18 00:00:00+00:00,923161.3169125653
2021-02-19 00:00:00+00:00,879386.9060897515
2021-02-20 00:00:00+00:00,877790.6952509538
2021-02-21 00:00:00+00:00,863657.6837480306
2021-02-22 00:00:00+00:00,897854.8049862026
2021-02-23 00:00:00+00:00,950595.4224102478
2021-02-24 00:00:00+00:00,942848.6215685059
2021-02-25 00:00:00+00:00,969105.6200473313
2021-02-26 00:00:00+00:00,976820.4207012077
2021-02-27 00:00:00+00:00,976820.4207012077
2021-02-28 00:00:00+00:00,976820.4207012077
2021-03-01 00:00:00+00:00,976820.4207012077
2021-03-02 00:00:00+00:00,976820.4207012077
2021-03-03 00:00:00+00:00,995854.1203062322
2021-03-04 00:00:00+00:00,1001417.277873265
2021-03-05 00:00:00+00:00,999057.7957915319
2021-03-06 00:00:00+00:00,1001799.999240502
2021-03-07 00:00:00+00:00,998517.4174830429
2021-03-08 00:00:00+00:00,995676.8470571926
2021-03-09 00:00:00+00:00,986370.6134669549
2021-03-10 00:00:00+00:00,982742.8822860001
2021-03-11 00:00:00+00:00,972811.3576836867
2021-03-12 00:00:00+00:00,977329.4535697089
2021-03-13 00:00:00+00:00,953791.2552403549
2021-03-14 00:00:00+00:00,968576.7076679108
2021-03-15 00:00:00+00:00,988546.2279443638
2021-03-16 00:00:00+00:00,982974.5977285334
2021-03-17 00:00:00+00:00,971254.0178603842
2021-03-18 00:00:00+00:00,980539.1720546135
2021-03-19 00:00:00+00:00,977043.9733395511
2021-03-20 00:00:00+00:00,979242.8802125901
2021-03-21 00:00:00+00:00,983960.0952893314
2021-03-22 00:00:00+00:00,1006728.2875390995
2021-03-23 00:00:00+00:00,1005057.3421969279
2021-03-24 00:00:00+00:00,1019319.9480213566
2021-03-25 00:00:00+00:00,1025932.2940802855
2021-03-26 00:00:00+00:00,1000314.3661251513
2021-03-27 00:00:00+00:00,1000314.3661251513
2021-03-28 00:00:00+00:00,1000314.3661251513
2021-03-29 00:00:00+00:00,1000314.3661251513
2021-03-30 00:00:00+00:00,1000314.3661251513
2021-03-31 00:00:00+00:00,1000314.3661251513
2021-04-01 00:00:00+00:00,1000314.3661251513
2021-04-02 00:00:00+00:00,1004912.0891516362
2021-04-03 00:00:00+00:00,1002969.7493298805
2021-04-04 00:00:00+00:00,1004958.933964927
2021-04-05 00:00:00+00:00,1006423.5103849012
2021-04-06 00:00:00+00:00,1007045.8591353344
2021-04-07 00:00:00+00:00,1007409.9555255764
2021-04-08 00:00:00+00:00,1016365.5514098244
