date,atm_iv_30d,n_trades
2019-10-02 00:00:00+00:00,83.09315677966102,45
2019-10-03 00:00:00+00:00,79.24659159159161,56
2019-10-04 00:00:00+00:00,78.10971962616823,68
2019-10-05 00:00:00+00:00,72.06356435643565,4
2019-10-20 00:00:00+00:00,64.89104218362283,21
2019-10-21 00:00:00+00:00,65.88529702970297,18
2019-10-22 00:00:00+00:00,64.30725571725571,16
2019-10-23 00:00:00+00:00,67.08166338582677,119
2019-10-24 00:00:00+00:00,65.70923821039904,62
2019-10-25 00:00:00+00:00,60.63822138336849,212
2019-10-26 00:00:00+00:00,82.07157112146184,215
2019-10-27 00:00:00+00:00,88.65318681318682,35
2019-10-28 00:00:00+00:00,84.67557326793379,49
2019-10-29 00:00:00+00:00,76.94346583850931,34
2019-10-30 00:00:00+00:00,73.77607778510219,41
2019-10-31 00:00:00+00:00,71.88950819672131,49
2019-11-01 00:00:00+00:00,69.3038032166509,72
2019-11-02 00:00:00+00:00,66.69636363636364,25
2019-11-03 00:00:00+00:00,65.1991823899371,19
2019-11-04 00:00:00+00:00,63.971097560975615,26
2019-11-05 00:00:00+00:00,63.77594594594594,27
2019-11-06 00:00:00+00:00,62.47220183486238,39
2019-11-07 00:00:00+00:00,59.92490066225165,63
2019-11-08 00:00:00+00:00,55.832644165863066,122
2019-11-09 00:00:00+00:00,54.26696,6
2019-11-17 00:00:00+00:00,58.45415263748597,45
2019-11-18 00:00:00+00:00,59.183768564356434,57
2019-11-19 00:00:00+00:00,58.75009478672987,41
2019-11-20 00:00:00+00:00,60.664823600973236,31
2019-11-21 00:00:00+00:00,62.071924217462936,143
2019-11-22 00:00:00+00:00,74.46242340656093,311
2019-11-23 00:00:00+00:00,65.21737267080745,79
2019-11-24 00:00:00+00:00,65.82998004987532,218
2019-11-25 00:00:00+00:00,70.52374729632301,176
2019-11-26 00:00:00+00:00,70.36977433913604,68
2019-11-27 00:00:00+00:00,71.5943689745837,138
2019-11-28 00:00:00+00:00,68.4421372141372,65
2019-11-29 00:00:00+00:00,62.12988551065281,255
2019-11-30 00:00:00+00:00,61.464198895027614,29
2019-12-01 00:00:00+00:00,62.738328,48
2019-12-02 00:00:00+00:00,62.859079550187424,72
2019-12-03 00:00:00+00:00,61.659465954606134,47
2019-12-04 00:00:00+00:00,62.924100850546786,128
2019-12-05 00:00:00+00:00,62.324062256809334,76
2019-12-06 00:00:00+00:00,57.2499405940594,104
2019-12-07 00:00:00+00:00,58.604623233908946,44
2019-12-22 00:00:00+00:00,57.49692466460268,52
2019-12-23 00:00:00+00:00,57.42787915046365,101
2019-12-24 00:00:00+00:00,57.13094182825485,36
2019-12-25 00:00:00+00:00,55.24165931642778,59
2019-12-26 00:00:00+00:00,58.84031227305737,51
2019-12-27 00:00:00+00:00,55.6593050397878,84
2019-12-28 00:00:00+00:00,55.46154411764706,28
2019-12-29 00:00:00+00:00,53.63452813852814,60
2019-12-30 00:00:00+00:00,51.03872749342504,83
2019-12-31 00:00:00+00:00,56.9657360581919,74
2020-01-01 00:00:00+00:00,56.79345945945946,13
2020-01-02 00:00:00+00:00,58.44323600973236,91
2020-01-03 00:00:00+00:00,55.77427446015333,224
2020-01-04 00:00:00+00:00,54.86769881556683,35
2020-01-05 00:00:00+00:00,54.13701219512195,95
2020-01-06 00:00:00+00:00,54.27618260320135,176
2020-01-07 00:00:00+00:00,57.84824322048172,183
2020-01-08 00:00:00+00:00,65.16484006865346,226
2020-01-09 00:00:00+00:00,60.13655321782178,77
2020-01-10 00:00:00+00:00,56.35718723037101,125
2020-01-11 00:00:00+00:00,54.03769230769231,19
2020-01-19 00:00:00+00:00,60.87536299765808,45
2020-01-20 00:00:00+00:00,60.14963756177925,17
2020-01-21 00:00:00+00:00,56.803421052631585,49
2020-01-22 00:00:00+00:00,58.66310924369748,26
2020-01-23 00:00:00+00:00,54.94655666410847,118
2020-01-24 00:00:00+00:00,56.11123851525174,44
2020-01-25 00:00:00+00:00,54.486369426751594,16
2020-01-26 00:00:00+00:00,54.774172535211264,34
2020-01-27 00:00:00+00:00,56.324293820933164,64
2020-01-28 00:00:00+00:00,58.42450711382113,133
2020-01-29 00:00:00+00:00,58.56700864553314,136
2020-01-30 00:00:00+00:00,58.96543639475185,86
2020-01-31 00:00:00+00:00,58.87054763690923,169
2020-02-01 00:00:00+00:00,55.135292056074775,58
2020-02-02 00:00:00+00:00,55.25751202749141,111
2020-02-03 00:00:00+00:00,55.57989929506546,52
2020-02-04 00:00:00+00:00,54.67858987427795,72
2020-02-05 00:00:00+00:00,56.49300040766409,180
2020-02-06 00:00:00+00:00,59.21103738500684,118
2020-02-07 00:00:00+00:00,58.034312997347484,53
2020-02-08 00:00:00+00:00,57.384431818181824,8
2020-02-16 00:00:00+00:00,62.98958988380042,61
2020-02-17 00:00:00+00:00,61.572175995211005,110
2020-02-18 00:00:00+00:00,60.24660403299725,159
2020-02-19 00:00:00+00:00,60.74377456049638,203
2020-02-20 00:00:00+00:00,61.67455531453363,121
2020-02-21 00:00:00+00:00,59.41650490449149,69
2020-02-22 00:00:00+00:00,57.406040054619936,88
2020-02-23 00:00:00+00:00,55.61890929965558,102
2020-02-24 00:00:00+00:00,56.73178384660082,86
2020-02-25 00:00:00+00:00,57.026543486375516,176
2020-02-26 00:00:00+00:00,58.87666780180487,229
2020-02-27 00:00:00+00:00,59.94819242676828,147
2020-02-28 00:00:00+00:00,60.02908594319009,219
2020-02-29 00:00:00+00:00,55.91520107238607,25
2020-03-01 00:00:00+00:00,57.11728591160221,139
2020-03-02 00:00:00+00:00,57.1381447368421,95
2020-03-03 00:00:00+00:00,54.977277822257804,95
2020-03-04 00:00:00+00:00,54.155157894736845,53
2020-03-05 00:00:00+00:00,52.7831198478123,186
2020-03-06 00:00:00+00:00,51.146772805507744,75
2020-03-07 00:00:00+00:00,49.35452229299363,7
2020-03-15 00:00:00+00:00,138.68506900878293,27
2020-03-16 00:00:00+00:00,160.0879874750925,65
2020-03-17 00:00:00+00:00,145.8613324099723,76
2020-03-18 00:00:00+00:00,137.86848236775816,33
2020-03-19 00:00:00+00:00,119.37288238878733,67
2020-03-20 00:00:00+00:00,128.15140359168242,53
2020-03-21 00:00:00+00:00,127.20691233947515,41
2020-03-22 00:00:00+00:00,126.63296836982967,25
2020-03-23 00:00:00+00:00,131.80268330733227,39
2020-03-24 00:00:00+00:00,122.91294736842106,38
2020-03-25 00:00:00+00:00,120.8211931330472,31
2020-03-26 00:00:00+00:00,121.76375218150088,33
2020-03-27 00:00:00+00:00,102.56788732394367,132
2020-03-28 00:00:00+00:00,102.87448796866256,67
2020-03-29 00:00:00+00:00,107.53115979381444,31
2020-03-30 00:00:00+00:00,101.84120911214954,47
2020-03-31 00:00:00+00:00,92.66102882483369,33
2020-04-01 00:00:00+00:00,93.59708041958042,47
2020-04-02 00:00:00+00:00,92.24190758293838,87
2020-04-03 00:00:00+00:00,96.18732838589982,87
2020-04-04 00:00:00+00:00,86.16586092715231,8
2020-04-19 00:00:00+00:00,76.98121951219514,18
2020-04-20 00:00:00+00:00,80.52066959385292,76
2020-04-21 00:00:00+00:00,79.73863067292645,67
2020-04-22 00:00:00+00:00,77.26024896265561,47
2020-04-23 00:00:00+00:00,76.58898512685916,147
2020-04-24 00:00:00+00:00,74.2457925223802,90
2020-04-25 00:00:00+00:00,69.21186375321336,29
2020-04-26 00:00:00+00:00,68.293203125,34
2020-04-27 00:00:00+00:00,68.90353462603878,57
2020-04-28 00:00:00+00:00,70.76847376788552,60
2020-04-29 00:00:00+00:00,72.94462325581395,348
2020-04-30 00:00:00+00:00,81.54531554160125,279
2020-05-01 00:00:00+00:00,77.30523186682521,48
2020-05-02 00:00:00+00:00,74.08254237288135,26
2020-05-03 00:00:00+00:00,71.9916811594203,77
2020-05-04 00:00:00+00:00,77.01175897578625,86
2020-05-05 00:00:00+00:00,74.79725063474791,90
2020-05-06 00:00:00+00:00,78.64674335010784,114
2020-05-07 00:00:00+00:00,80.27224945806236,175
2020-05-08 00:00:00+00:00,81.37400587920898,136
2020-05-09 00:00:00+00:00,79.96012269938649,14
2020-05-17 00:00:00+00:00,87.24302637889687,129
2020-05-18 00:00:00+00:00,90.07066912669127,152
2020-05-19 00:00:00+00:00,84.33272818455366,64
2020-05-20 00:00:00+00:00,85.45985609397944,104
2020-05-21 00:00:00+00:00,81.33815671838023,135
2020-05-22 00:00:00+00:00,78.09745659526494,126
2020-05-23 00:00:00+00:00,74.93114265181458,61
2020-05-24 00:00:00+00:00,72.92410334811191,142
2020-05-25 00:00:00+00:00,75.61750095675468,63
2020-05-26 00:00:00+00:00,73.77172246696036,82
2020-05-27 00:00:00+00:00,72.2006223922114,104
2020-05-28 00:00:00+00:00,64.85150385772198,224
2020-05-29 00:00:00+00:00,61.40285393573733,299
2020-05-30 00:00:00+00:00,65.01101389766266,151
2020-05-31 00:00:00+00:00,70.45683908045977,126
2020-06-01 00:00:00+00:00,70.17412494953574,311
2020-06-02 00:00:00+00:00,75.32123143044006,370
2020-06-03 00:00:00+00:00,71.39596123417722,152
2020-06-04 00:00:00+00:00,66.47835359116021,179
2020-06-05 00:00:00+00:00,64.37745901639344,194
2020-06-06 00:00:00+00:00,63.97488439306358,42
2020-06-21 00:00:00+00:00,62.55600122850122,47
2020-06-22 00:00:00+00:00,60.52943181818183,107
2020-06-23 00:00:00+00:00,59.544710724902814,145
2020-06-24 00:00:00+00:00,60.05264836601307,172
2020-06-25 00:00:00+00:00,59.54861027190332,106
2020-06-26 00:00:00+00:00,56.605858394292426,202
2020-06-27 00:00:00+00:00,52.73625218150087,167
2020-06-28 00:00:00+00:00,55.16328384450088,111
2020-06-29 00:00:00+00:00,52.22990397805212,84
2020-06-30 00:00:00+00:00,51.74520102105935,60
2020-07-01 00:00:00+00:00,49.32289397590362,139
2020-07-02 00:00:00+00:00,46.10328196257274,160
2020-07-03 00:00:00+00:00,46.203341049382715,183
2020-07-04 00:00:00+00:00,48.65310075740188,116
2020-07-05 00:00:00+00:00,48.827964765878534,83
2020-07-06 00:00:00+00:00,49.511789757412394,247
2020-07-07 00:00:00+00:00,51.257259246633716,137
2020-07-08 00:00:00+00:00,51.32017672363679,216
2020-07-09 00:00:00+00:00,52.48025438005391,158
2020-07-10 00:00:00+00:00,47.12321361940298,147
2020-07-11 00:00:00+00:00,48.30029250457038,16
2020-07-19 00:00:00+00:00,50.87776603773585,30
2020-07-20 00:00:00+00:00,51.756221122112215,44
2020-07-21 00:00:00+00:00,51.09989606868505,78
2020-07-22 00:00:00+00:00,51.160543283582086,81
2020-07-23 00:00:00+00:00,52.490232104121475,136
2020-07-24 00:00:00+00:00,50.14339257768835,121
2020-07-25 00:00:00+00:00,47.55502240812668,86
2020-07-26 00:00:00+00:00,53.219358974358975,173
2020-07-27 00:00:00+00:00,69.71247764503897,547
2020-07-28 00:00:00+00:00,71.6859269804053,252
2020-07-29 00:00:00+00:00,61.656157198192375,254
2020-07-30 00:00:00+00:00,56.34996214272194,216
2020-07-31 00:00:00+00:00,56.51749948293692,256
2020-08-01 00:00:00+00:00,61.24443171708185,328
2020-08-02 00:00:00+00:00,71.94566529492455,425
2020-08-03 00:00:00+00:00,65.92767835838701,164
2020-08-04 00:00:00+00:00,63.20544004611837,135
2020-08-05 00:00:00+00:00,62.10978818443804,143
2020-08-06 00:00:00+00:00,56.67381223560039,119
2020-08-07 00:00:00+00:00,58.64393196781273,174
2020-08-08 00:00:00+00:00,57.81279379157428,15
2020-08-16 00:00:00+00:00,74.10215779202676,91
2020-08-17 00:00:00+00:00,71.09727683372769,224
2020-08-18 00:00:00+00:00,72.61124396782841,99
2020-08-19 00:00:00+00:00,66.30626880155265,117
2020-08-20 00:00:00+00:00,63.9547619047619,53
2020-08-21 00:00:00+00:00,61.084317431743166,138
2020-08-22 00:00:00+00:00,61.1376211031175,91
2020-08-23 00:00:00+00:00,59.293363446838086,62
2020-08-24 00:00:00+00:00,56.213169478123355,149
2020-08-25 00:00:00+00:00,55.08864402557503,271
2020-08-26 00:00:00+00:00,53.756478174603174,121
2020-08-27 00:00:00+00:00,55.258877360603115,190
2020-08-28 00:00:00+00:00,53.366090357739296,377
2020-08-29 00:00:00+00:00,52.150801487296015,121
2020-08-30 00:00:00+00:00,52.35022150189088,131
2020-08-31 00:00:00+00:00,52.34889398482978,174
2020-09-01 00:00:00+00:00,53.42086389850058,253
2020-09-02 00:00:00+00:00,52.10340488916149,362
2020-09-03 00:00:00+00:00,54.426737828507015,337
2020-09-04 00:00:00+00:00,58.82797247124876,346
2020-09-05 00:00:00+00:00,57.52008298755188,12
2020-09-10 00:00:00+00:00,61.51654618473896,4
2020-09-11 00:00:00+00:00,60.72105103969754,35
2020-09-12 00:00:00+00:00,53.98433147632312,9
2020-09-17 00:00:00+00:00,51.667875647668396,11
2020-09-18 00:00:00+00:00,46.42344672995781,71
2020-09-19 00:00:00+00:00,44.547798833819236,53
2020-09-20 00:00:00+00:00,47.46105221203666,75
2020-09-21 00:00:00+00:00,48.43292494042891,168
2020-09-22 00:00:00+00:00,50.49347239263803,72
2020-09-23 00:00:00+00:00,48.540621642363774,99
2020-09-24 00:00:00+00:00,48.757405355493994,126
2020-09-25 00:00:00+00:00,46.757192588050955,233
2020-09-26 00:00:00+00:00,43.310062354988396,98
2020-09-27 00:00:00+00:00,46.872030696576154,58
2020-09-28 00:00:00+00:00,46.774057855626324,117
2020-09-29 00:00:00+00:00,46.174616963064295,115
2020-09-30 00:00:00+00:00,47.35738689547581,100
2020-10-01 00:00:00+00:00,47.90206607613119,233
2020-10-02 00:00:00+00:00,47.88725782414307,165
2020-10-03 00:00:00+00:00,47.25581506849315,50
2020-10-04 00:00:00+00:00,49.0250923872875,41
2020-10-05 00:00:00+00:00,49.33094009983361,177
2020-10-06 00:00:00+00:00,47.05244769179674,233
2020-10-07 00:00:00+00:00,47.681154458598726,172
2020-10-08 00:00:00+00:00,48.00732577238952,380
2020-10-09 00:00:00+00:00,43.154463920922566,318
2020-10-10 00:00:00+00:00,44.11451948824754,99
2020-10-15 00:00:00+00:00,45.0970353683262,79
2020-10-16 00:00:00+00:00,43.389876847290644,154
2020-10-18 00:00:00+00:00,48.86780297661234,102
2020-10-19 00:00:00+00:00,49.4686552828175,90
2020-10-20 00:00:00+00:00,50.24510406342913,136
2020-10-21 00:00:00+00:00,57.17561155469664,304
2020-10-22 00:00:00+00:00,57.008585278276485,202
2020-10-23 00:00:00+00:00,55.24651189935802,319
2020-10-24 00:00:00+00:00,52.61489158716392,133
2020-10-25 00:00:00+00:00,53.11752147239264,120
2020-10-26 00:00:00+00:00,50.667149676099555,140
2020-10-27 00:00:00+00:00,52.490270156627766,379
2020-10-28 00:00:00+00:00,53.8359396646008,379
2020-10-29 00:00:00+00:00,51.402110056340206,321
2020-10-30 00:00:00+00:00,49.8572192513369,514
2020-10-31 00:00:00+00:00,56.69794108836744,383
2020-11-01 00:00:00+00:00,59.10580344535442,96
2020-11-02 00:00:00+00:00,60.29788418149913,245
2020-11-03 00:00:00+00:00,59.851248874887496,299
2020-11-04 00:00:00+00:00,58.11929132809378,228
2020-11-05 00:00:00+00:00,59.66108514840469,992
2020-11-06 00:00:00+00:00,62.70227783957483,444
2020-11-07 00:00:00+00:00,59.87792207792208,29
2020-11-12 00:00:00+00:00,56.88670170827858,230
2020-11-13 00:00:00+00:00,56.68344589937974,129
2020-11-14 00:00:00+00:00,55.81231132075471,9
2020-11-15 00:00:00+00:00,57.65608294930876,46
2020-11-16 00:00:00+00:00,56.52987733534629,337
2020-11-17 00:00:00+00:00,61.86045956058717,498
2020-11-18 00:00:00+00:00,67.83497189748202,544
2020-11-19 00:00:00+00:00,61.58528104054682,701
2020-11-20 00:00:00+00:00,63.598021705070884,1421
2020-11-21 00:00:00+00:00,73.3555036976171,347
2020-11-22 00:00:00+00:00,70.57194094226942,216
2020-11-23 00:00:00+00:00,76.63612413528055,243
2020-11-24 00:00:00+00:00,76.97793452974412,534
2020-11-25 00:00:00+00:00,66.47826870832304,358
2020-11-26 00:00:00+00:00,74.17330091786945,1154
2020-11-27 00:00:00+00:00,72.12928363472342,1272
2020-11-28 00:00:00+00:00,63.14363185123042,550
2020-11-29 00:00:00+00:00,61.98287195671776,473
2020-11-30 00:00:00+00:00,78.69489783875488,777
2020-12-01 00:00:00+00:00,88.82877749214511,547
2020-12-02 00:00:00+00:00,71.25124283305227,507
2020-12-03 00:00:00+00:00,67.63854304635761,322
2020-12-04 00:00:00+00:00,69.01405181567212,364
2020-12-05 00:00:00+00:00,70.10914163090128,30
2020-12-10 00:00:00+00:00,63.69837377049179,18
2020-12-11 00:00:00+00:00,63.24761561306746,87
2020-12-12 00:00:00+00:00,62.4685641025641,23
2020-12-17 00:00:00+00:00,82.78013303769401,111
2020-12-18 00:00:00+00:00,75.05804827586206,53
2020-12-19 00:00:00+00:00,67.2934726688103,22
2020-12-20 00:00:00+00:00,86.22630343671418,127
2020-12-21 00:00:00+00:00,83.46219328993489,394
2020-12-22 00:00:00+00:00,84.74518934911242,288
2020-12-23 00:00:00+00:00,85.42603866721514,277
2020-12-24 00:00:00+00:00,82.45825464251887,350
2020-12-25 00:00:00+00:00,77.95303592671901,589
2020-12-26 00:00:00+00:00,81.73118162692846,649
2020-12-27 00:00:00+00:00,86.5506088875514,783
2020-12-28 00:00:00+00:00,82.09628413793104,275
2020-12-29 00:00:00+00:00,82.70686068482418,251
2020-12-30 00:00:00+00:00,84.68180141601005,677
2020-12-31 00:00:00+00:00,92.47500089110675,426
2021-01-01 00:00:00+00:00,83.15896711870705,397
2021-01-02 00:00:00+00:00,86.07584932861025,1157
2021-01-03 00:00:00+00:00,98.33133606885508,599
2021-01-04 00:00:00+00:00,102.60425686378035,546
2021-01-05 00:00:00+00:00,102.22322505045244,801
2021-01-06 00:00:00+00:00,108.85195163641848,1092
2021-01-07 00:00:00+00:00,131.99412818096135,931
2021-01-08 00:00:00+00:00,131.24107015706807,945
2021-01-09 00:00:00+00:00,126.63815830721002,187
2021-01-14 00:00:00+00:00,139.1310262089332,111
2021-01-15 00:00:00+00:00,147.82535732647816,91
2021-01-16 00:00:00+00:00,149.51169491525425,7
2021-01-17 00:00:00+00:00,125.39734065934064,111
2021-01-18 00:00:00+00:00,125.2057912345266,156
2021-01-19 00:00:00+00:00,130.10523880076695,275
2021-01-20 00:00:00+00:00,122.01522677510167,293
2021-01-21 00:00:00+00:00,111.41658811228184,468
2021-01-22 00:00:00+00:00,113.97360824742269,407
2021-01-23 00:00:00+00:00,105.86484057971015,50
2021-01-24 00:00:00+00:00,110.30880990415335,92
2021-01-25 00:00:00+00:00,106.94233818078129,216
2021-01-26 00:00:00+00:00,104.36010387157697,174
2021-01-27 00:00:00+00:00,111.05318417333962,422
2021-01-28 00:00:00+00:00,115.8300283286119,162
2021-01-29 00:00:00+00:00,120.14942020411182,1394
2021-01-30 00:00:00+00:00,113.47171336206897,249
2021-01-31 00:00:00+00:00,111.51509821836454,150
2021-02-01 00:00:00+00:00,108.91087112171837,240
2021-02-02 00:00:00+00:00,102.21767850604174,272
2021-02-03 00:00:00+00:00,102.57189620117711,358
2021-02-04 00:00:00+00:00,100.8438186656529,543
2021-02-05 00:00:00+00:00,100.93942270509162,383
2021-02-06 00:00:00+00:00,102.42638588791357,164
2021-02-11 00:00:00+00:00,115.04621818181819,43
2021-02-12 00:00:00+00:00,113.67371559633027,37
2021-02-13 00:00:00+00:00,108.07046153846154,9
2021-02-14 00:00:00+00:00,109.86345100864553,89
2021-02-15 00:00:00+00:00,108.44509746588695,119
2021-02-16 00:00:00+00:00,112.8075910032554,219
2021-02-17 00:00:00+00:00,110.31328009503696,315
2021-02-18 00:00:00+00:00,110.69690133037695,218
2021-02-19 00:00:00+00:00,99.84647305514781,856
2021-02-20 00:00:00+00:00,99.95573464912279,413
2021-02-21 00:00:00+00:00,100.78636403127716,176
2021-02-22 00:00:00+00:00,103.86803873764053,747
2021-02-23 00:00:00+00:00,118.71452373878422,761
2021-02-24 00:00:00+00:00,112.48599697885197,288
2021-02-25 00:00:00+00:00,109.09725777511963,237
2021-02-26 00:00:00+00:00,105.31232869581679,902
2021-02-27 00:00:00+00:00,101.53008586875862,346
2021-02-28 00:00:00+00:00,105.37954326030449,348
2021-03-01 00:00:00+00:00,102.9230405485282,315
2021-03-02 00:00:00+00:00,96.50418172341905,667
2021-03-03 00:00:00+00:00,94.3574330943423,771
2021-03-04 00:00:00+00:00,94.15332298136646,460
2021-03-05 00:00:00+00:00,98.11661826794357,865
2021-03-06 00:00:00+00:00,97.57825167037862,98
2021-03-11 00:00:00+00:00,96.04504171632897,51
2021-03-12 00:00:00+00:00,94.80813170551238,164
2021-03-13 00:00:00+00:00,93.13357326478148,6
2021-03-18 00:00:00+00:00,89.55437057991513,59
2021-03-19 00:00:00+00:00,84.01812605514914,157
2021-03-20 00:00:00+00:00,80.34228373702423,17
2021-03-21 00:00:00+00:00,81.0636075625958,166
2021-03-22 00:00:00+00:00,77.55460396957892,340
2021-03-23 00:00:00+00:00,73.71559617665527,636
2021-03-24 00:00:00+00:00,75.38177051671734,879
2021-03-25 00:00:00+00:00,77.84354687994933,1090
2021-03-26 00:00:00+00:00,70.69522982963677,1667
2021-03-27 00:00:00+00:00,68.46256942642097,236
2021-03-28 00:00:00+00:00,66.20329886992066,276
2021-03-29 00:00:00+00:00,69.2221330548926,409
2021-03-30 00:00:00+00:00,73.64479222626007,417
2021-03-31 00:00:00+00:00,75.13737456668491,469
2021-04-01 00:00:00+00:00,72.58694382022472,201
2021-04-02 00:00:00+00:00,68.53381366459628,583
2021-04-03 00:00:00+00:00,71.73060731132075,134
2021-04-04 00:00:00+00:00,71.17847832865606,103
2021-04-05 00:00:00+00:00,70.88063016079965,272
2021-04-06 00:00:00+00:00,71.57382056892779,257
2021-04-07 00:00:00+00:00,69.28456713570236,585
2021-04-08 00:00:00+00:00,60.38512672550351,522
2021-04-09 00:00:00+00:00,61.85584586141351,618
2021-04-10 00:00:00+00:00,67.71295126661366,498
2021-04-15 00:00:00+00:00,66.17065101387406,101
2021-04-16 00:00:00+00:00,62.83042506934552,640
2021-04-17 00:00:00+00:00,61.86411591355599,61
2021-04-18 00:00:00+00:00,79.60673171936759,380
2021-04-19 00:00:00+00:00,78.34498931623932,340
2021-04-20 00:00:00+00:00,74.17426841923209,194
2021-04-21 00:00:00+00:00,73.40684702738811,250
2021-04-22 00:00:00+00:00,75.37425120090423,1219
2021-04-23 00:00:00+00:00,84.9258815343133,1486
2021-04-24 00:00:00+00:00,82.36074875207987,405
2021-04-25 00:00:00+00:00,85.63551984198241,381
2021-04-26 00:00:00+00:00,73.23570983810708,675
2021-04-27 00:00:00+00:00,67.06445977716446,704
2021-04-28 00:00:00+00:00,66.26241224489796,585
2021-04-29 00:00:00+00:00,65.83492360309141,755
2021-04-30 00:00:00+00:00,64.96789532663733,1557
2021-05-01 00:00:00+00:00,66.40235294117649,222
2021-05-02 00:00:00+00:00,69.32532131147542,221
2021-05-03 00:00:00+00:00,68.40411157951385,553
2021-05-04 00:00:00+00:00,74.1384948024948,786
2021-05-05 00:00:00+00:00,73.63963216145834,346
2021-05-06 00:00:00+00:00,69.7211164188304,655
2021-05-07 00:00:00+00:00,66.60017721243749,716
2021-05-08 00:00:00+00:00,67.46785834738617,129
2021-05-13 00:00:00+00:00,78.7303699167075,126
2021-05-14 00:00:00+00:00,79.93382423843961,300
2021-05-15 00:00:00+00:00,89.55973727422004,13
2021-05-16 00:00:00+00:00,95.05326029567054,419
2021-05-17 00:00:00+00:00,124.90246312784613,658
2021-05-18 00:00:00+00:00,103.91424352187238,204
2021-05-19 00:00:00+00:00,120.33922319474836,1054
2021-05-20 00:00:00+00:00,102.90318713028422,392
2021-05-21 00:00:00+00:00,108.28612520642547,561
2021-05-22 00:00:00+00:00,123.01176337603619,151
2021-05-23 00:00:00+00:00,138.7980877931449,183
2021-05-24 00:00:00+00:00,115.50987167341314,349
2021-05-25 00:00:00+00:00,111.72295219638242,136
2021-05-26 00:00:00+00:00,104.03016666666667,120
2021-05-27 00:00:00+00:00,95.60459422283357,173
2021-05-28 00:00:00+00:00,98.59856581532416,707
2021-05-29 00:00:00+00:00,109.64282504012843,136
2021-05-30 00:00:00+00:00,111.50419058553386,133
2021-05-31 00:00:00+00:00,100.75849616122841,244
2021-06-01 00:00:00+00:00,95.30578189300411,196
2021-06-02 00:00:00+00:00,91.9715958416925,277
2021-06-03 00:00:00+00:00,86.13495900819836,200
2021-06-04 00:00:00+00:00,89.70244766146993,262
2021-06-05 00:00:00+00:00,90.68904,48
2021-06-10 00:00:00+00:00,89.33497997329772,116
2021-06-11 00:00:00+00:00,86.21990678404971,323
2021-06-12 00:00:00+00:00,88.02632750397456,291
2021-06-17 00:00:00+00:00,82.34902964959568,33
2021-06-18 00:00:00+00:00,85.65189054726369,264
2021-06-19 00:00:00+00:00,83.43833795013849,126
2021-06-20 00:00:00+00:00,85.69782696177063,151
2021-06-21 00:00:00+00:00,92.44729882459313,336
2021-06-22 00:00:00+00:00,99.23561675635749,454
2021-06-23 00:00:00+00:00,93.4156734496124,212
2021-06-24 00:00:00+00:00,92.71188038060716,176
2021-06-25 00:00:00+00:00,91.89216121308858,1005
2021-06-26 00:00:00+00:00,99.01258495821727,429
2021-06-27 00:00:00+00:00,93.84896214896214,307
2021-06-28 00:00:00+00:00,95.9297247706422,185
2021-06-29 00:00:00+00:00,91.70320579710145,307
2021-06-30 00:00:00+00:00,93.70365870077414,294
2021-07-01 00:00:00+00:00,89.40433291207799,373
2021-07-02 00:00:00+00:00,89.27278661365143,307
2021-07-03 00:00:00+00:00,87.09980561555076,164
2021-07-04 00:00:00+00:00,85.26508555989192,268
2021-07-05 00:00:00+00:00,85.56722531497216,481
2021-07-06 00:00:00+00:00,85.02994778067885,481
2021-07-07 00:00:00+00:00,82.99728937728938,255
2021-07-08 00:00:00+00:00,81.61920340866989,332
2021-07-09 00:00:00+00:00,79.94141061891297,238
2021-07-10 00:00:00+00:00,77.90921875,53
2021-07-15 00:00:00+00:00,76.24266055045872,47
2021-07-16 00:00:00+00:00,75.90841628959276,44
2021-07-17 00:00:00+00:00,73.834,8
2021-07-18 00:00:00+00:00,76.1638053097345,36
2021-07-19 00:00:00+00:00,77.80464953271029,160
2021-07-20 00:00:00+00:00,83.20329766151407,243
2021-07-21 00:00:00+00:00,78.97984402079723,178
2021-07-22 00:00:00+00:00,78.18266816143498,117
2021-07-23 00:00:00+00:00,73.12490039840637,129
2021-07-24 00:00:00+00:00,71.86175655616032,121
2021-07-25 00:00:00+00:00,74.46229281767955,93
2021-07-26 00:00:00+00:00,77.31270931688987,593
2021-07-27 00:00:00+00:00,78.0374721996203,220
2021-07-28 00:00:00+00:00,84.63758001561281,322
2021-07-29 00:00:00+00:00,83.75642160278746,175
2021-07-30 00:00:00+00:00,80.74354910301462,369
2021-07-31 00:00:00+00:00,81.60558182661103,185
2021-08-01 00:00:00+00:00,81.17034643008027,353
2021-08-02 00:00:00+00:00,80.60810017271157,153
2021-08-03 00:00:00+00:00,80.3548051052087,223
2021-08-04 00:00:00+00:00,81.5502776957164,257
2021-08-05 00:00:00+00:00,84.63070358601907,474
2021-08-06 00:00:00+00:00,83.70992409867172,494
2021-08-07 00:00:00+00:00,84.15903494176374,212
2021-08-12 00:00:00+00:00,86.64473420260782,51
2021-08-13 00:00:00+00:00,84.34394961977186,111
2021-08-14 00:00:00+00:00,86.95102941176472,18
2021-08-15 00:00:00+00:00,89.94660550458715,155
2021-08-16 00:00:00+00:00,90.93557611438183,245
2021-08-17 00:00:00+00:00,89.27152079956781,268
2021-08-18 00:00:00+00:00,87.99425000000001,146
2021-08-19 00:00:00+00:00,85.16060951105156,181
