date,equity
2024-03-12 00:00:00+00:00,755958.6020101244
2024-03-13 00:00:00+00:00,750633.1730748606
2024-03-14 00:00:00+00:00,760176.4478451676
2024-03-15 00:00:00+00:00,767594.8435013583
2024-03-16 00:00:00+00:00,781673.3666828512
2024-03-17 00:00:00+00:00,774092.4280010872
2024-03-18 00:00:00+00:00,779373.9825059205
2024-03-19 00:00:00+00:00,791769.6380609702
2024-03-20 00:00:00+00:00,782031.9947184979
2024-03-21 00:00:00+00:00,794212.0952177261
2024-03-22 00:00:00+00:00,803981.2537897754
2024-04-01 00:00:00+00:00,801950.5089862061
2024-04-02 00:00:00+00:00,807305.9640059893
2024-04-03 00:00:00+00:00,809189.6672784885
2024-04-04 00:00:00+00:00,810081.2613714428
2024-04-05 00:00:00+00:00,810878.7672665035
2024-04-06 00:00:00+00:00,811530.1555221674
2024-04-07 00:00:00+00:00,808805.5122138183
2024-04-08 00:00:00+00:00,804298.5838218711
2024-04-09 00:00:00+00:00,811180.1760411124
2024-04-10 00:00:00+00:00,811580.9398729259
2024-04-11 00:00:00+00:00,815407.1299902827
2024-04-12 00:00:00+00:00,821470.87591276
2024-04-13 00:00:00+00:00,818782.4282633908
2024-04-14 00:00:00+00:00,819284.5667794652
2024-04-15 00:00:00+00:00,821365.7519850853
2024-04-16 00:00:00+00:00,821741.8630388563
2024-04-17 00:00:00+00:00,821009.654844138
2024-04-18 00:00:00+00:00,826160.8645411327
2024-04-19 00:00:00+00:00,826985.4786003964
2024-04-20 00:00:00+00:00,830927.036861774
2024-04-21 00:00:00+00:00,832261.9879458195
2024-04-22 00:00:00+00:00,834380.231005831
2024-04-23 00:00:00+00:00,838318.6479563116
2024-04-24 00:00:00+00:00,840215.9273898912
2024-04-25 00:00:00+00:00,843242.7177304246
2024-04-26 00:00:00+00:00,843088.9988865944
2024-05-01 00:00:00+00:00,840570.2552230563
2024-05-02 00:00:00+00:00,845023.7538435564
2024-05-03 00:00:00+00:00,849585.5945615591
2024-05-04 00:00:00+00:00,848397.0706395847
2024-05-05 00:00:00+00:00,848256.7352852393
2024-05-06 00:00:00+00:00,849447.4113510608
2024-05-07 00:00:00+00:00,853363.8008217181
2024-05-08 00:00:00+00:00,854370.0916632992
2024-05-09 00:00:00+00:00,856809.2661625259
2024-05-10 00:00:00+00:00,856469.7317633266
2024-05-11 00:00:00+00:00,856738.4737059028
2024-05-12 00:00:00+00:00,856563.6752418559
2024-05-13 00:00:00+00:00,856884.262461293
2024-05-14 00:00:00+00:00,858543.804749319
2024-05-15 00:00:00+00:00,854215.8383248738
2024-05-16 00:00:00+00:00,858341.3655507229
2024-05-17 00:00:00+00:00,856680.0245887267
2024-05-18 00:00:00+00:00,857887.428087548
2024-05-19 00:00:00+00:00,860871.3525102995
2024-05-20 00:00:00+00:00,841347.0246734149
