,equity
2025-04-10 00:00:00+00:00,699996.3949703632
2025-04-11 00:00:00+00:00,700230.8447472239
2025-04-12 00:00:00+00:00,698006.1121141731
2025-04-13 00:00:00+00:00,700223.8431931104
2025-04-14 00:00:00+00:00,701656.8116231994
2025-04-15 00:00:00+00:00,706113.507016222
2025-04-16 00:00:00+00:00,707776.8988269434
2025-04-17 00:00:00+00:00,708231.3646987544
2025-04-18 00:00:00+00:00,711404.385158317
2025-04-19 00:00:00+00:00,711294.2972201214
2025-04-20 00:00:00+00:00,711103.5522603285
2025-04-21 00:00:00+00:00,704757.2808635219
2025-04-22 00:00:00+00:00,682386.3801715467
2025-04-23 00:00:00+00:00,681449.5035900762
2025-04-24 00:00:00+00:00,680268.6317551426
2025-04-25 00:00:00+00:00,677306.4134019901
2025-04-26 00:00:00+00:00,677306.4134019901
2025-04-27 00:00:00+00:00,677306.4134019901
2025-04-28 00:00:00+00:00,677306.4134019901
2025-04-29 00:00:00+00:00,677306.4134019901
2025-04-30 00:00:00+00:00,677306.4134019901
2025-05-01 00:00:00+00:00,677306.4134019901
2025-05-02 00:00:00+00:00,673940.2707166991
2025-05-03 00:00:00+00:00,677200.9418180066
2025-05-04 00:00:00+00:00,677793.4447377215
2025-05-05 00:00:00+00:00,677915.1672301481
2025-05-06 00:00:00+00:00,677875.4059945405
2025-05-07 00:00:00+00:00,678096.4582350517
2025-05-08 00:00:00+00:00,668073.1562709752
2025-05-09 00:00:00+00:00,668934.8703054951
2025-05-10 00:00:00+00:00,664821.7409476498
2025-05-11 00:00:00+00:00,666488.6442377047
2025-05-12 00:00:00+00:00,669826.5487260807
2025-05-13 00:00:00+00:00,668173.8805939261
2025-05-14 00:00:00+00:00,670165.074433058
2025-05-15 00:00:00+00:00,670677.2375436707
2025-05-16 00:00:00+00:00,672380.1111291186
2025-05-17 00:00:00+00:00,673484.336035202
2025-05-18 00:00:00+00:00,663027.9570009229
2025-05-19 00:00:00+00:00,665933.3097539833
2025-05-20 00:00:00+00:00,662295.2120176796
2025-05-21 00:00:00+00:00,652792.3509866865
2025-05-22 00:00:00+00:00,645848.6545093197
2025-05-23 00:00:00+00:00,661160.9288342122
2025-05-24 00:00:00+00:00,659618.1935941481
2025-05-25 00:00:00+00:00,655299.1292917482
2025-05-26 00:00:00+00:00,653868.5176515299
2025-05-27 00:00:00+00:00,655600.5847875276
2025-05-28 00:00:00+00:00,659736.9271146976
2025-05-29 00:00:00+00:00,667570.1626883382
2025-05-30 00:00:00+00:00,673066.9054310555
2025-05-31 00:00:00+00:00,673066.9054310555
2025-06-01 00:00:00+00:00,673066.9054310555
2025-06-02 00:00:00+00:00,674141.219662478
2025-06-03 00:00:00+00:00,675586.925102846
2025-06-04 00:00:00+00:00,677119.7732247796
2025-06-05 00:00:00+00:00,676501.8187073501
2025-06-06 00:00:00+00:00,679052.2993505523
2025-06-07 00:00:00+00:00,680053.3777525817
