date,equity
2021-07-16 00:00:00+00:00,1117095.0340405684
2021-07-17 00:00:00+00:00,1120068.2623544976
2021-07-18 00:00:00+00:00,1123176.8378068267
2021-07-19 00:00:00+00:00,1117199.275753332
2021-07-20 00:00:00+00:00,1108222.1396197786
2021-07-21 00:00:00+00:00,1124458.9444215996
2021-07-22 00:00:00+00:00,1128289.959191586
2021-07-23 00:00:00+00:00,1136865.5049834722
2021-07-24 00:00:00+00:00,1139914.1633476934
2021-07-25 00:00:00+00:00,1141384.3633208843
2021-07-26 00:00:00+00:00,1133146.804531445
2021-07-27 00:00:00+00:00,1119712.161059428
2021-07-28 00:00:00+00:00,1115691.666814239
2021-07-29 00:00:00+00:00,1116183.9291325407
2021-07-30 00:00:00+00:00,1095219.2636350573
2021-08-01 00:00:00+00:00,1099897.9060920868
2021-08-02 00:00:00+00:00,1102418.341205577
2021-08-03 00:00:00+00:00,1105038.9717604388
2021-08-04 00:00:00+00:00,1103238.5942301196
2021-08-05 00:00:00+00:00,1099737.444293594
2021-08-06 00:00:00+00:00,1094628.6481142496
2021-08-07 00:00:00+00:00,1086465.979442284
2021-08-08 00:00:00+00:00,1091151.6828479157
2021-08-09 00:00:00+00:00,1075963.304269979
2021-08-10 00:00:00+00:00,1080535.5956899044
2021-08-11 00:00:00+00:00,1084334.5652597158
2021-08-12 00:00:00+00:00,1093068.2556502228
2021-08-13 00:00:00+00:00,1072546.6589121388
2021-08-14 00:00:00+00:00,1077597.6588360327
2021-08-15 00:00:00+00:00,1079183.1223288449
2021-08-16 00:00:00+00:00,1087385.512820891
2021-08-17 00:00:00+00:00,1096542.2203574423
2021-08-18 00:00:00+00:00,1097322.7315611683
2021-08-19 00:00:00+00:00,1083843.7211953762
2021-08-20 00:00:00+00:00,1064305.2381495903
2021-08-21 00:00:00+00:00,1068167.1385289002
2021-08-22 00:00:00+00:00,1064475.037351577
2021-08-23 00:00:00+00:00,1062887.1823999807
2021-08-24 00:00:00+00:00,1077482.425656255
2021-08-25 00:00:00+00:00,1067257.4939957124
2021-08-26 00:00:00+00:00,1084560.5058011129
2021-08-27 00:00:00+00:00,1066685.8013075977
2021-09-01 00:00:00+00:00,1066131.811605722
2021-09-02 00:00:00+00:00,1066700.7401207774
2021-09-03 00:00:00+00:00,1070760.9158058648
2021-09-04 00:00:00+00:00,1073106.6678213102
2021-09-05 00:00:00+00:00,1070981.45487356
2021-09-06 00:00:00+00:00,1070646.1668747826
2021-09-07 00:00:00+00:00,1072325.2439993757
2021-09-08 00:00:00+00:00,1072864.3002743481
2021-09-09 00:00:00+00:00,1075664.0726769564
2021-09-10 00:00:00+00:00,1073941.6542349956
2021-09-11 00:00:00+00:00,1077098.430269663
2021-09-12 00:00:00+00:00,1081242.0488630508
2021-09-13 00:00:00+00:00,1077364.342984422
2021-09-14 00:00:00+00:00,1085711.4293579573
2021-09-15 00:00:00+00:00,1090702.1770351077
2021-09-16 00:00:00+00:00,1094028.5738053499
2021-09-17 00:00:00+00:00,1094987.2738427878
2021-09-18 00:00:00+00:00,1099468.3292672825
2021-09-19 00:00:00+00:00,1098282.2835154438
2021-09-20 00:00:00+00:00,1073814.4414315359
2021-09-21 00:00:00+00:00,1059376.0166119884
2021-09-22 00:00:00+00:00,1079604.767793595
2021-09-23 00:00:00+00:00,1089213.5885563958
2021-09-24 00:00:00+00:00,1074729.9165540724
2021-10-01 00:00:00+00:00,1061384.8850836703
2021-10-02 00:00:00+00:00,1065127.152187707
2021-10-03 00:00:00+00:00,1065468.0446972502
2021-10-04 00:00:00+00:00,1064509.164416971
2021-10-05 00:00:00+00:00,1057889.4716837218
2021-10-06 00:00:00+00:00,1045661.6627063669
2021-10-07 00:00:00+00:00,1054137.4268162362
2021-10-08 00:00:00+00:00,1055328.6227442282
2021-10-09 00:00:00+00:00,1052292.2277491603
2021-10-10 00:00:00+00:00,1054232.9782124176
2021-10-11 00:00:00+00:00,1039328.4380419356
2021-10-12 00:00:00+00:00,1048226.482330004
2021-10-13 00:00:00+00:00,1040711.6381720502
2021-10-14 00:00:00+00:00,1039680.24624498
2021-10-15 00:00:00+00:00,1011436.3942946463
2021-10-16 00:00:00+00:00,1018930.8807468782
2021-10-17 00:00:00+00:00,1014624.3196065453
2021-10-18 00:00:00+00:00,1010923.9348291577
2021-10-19 00:00:00+00:00,994697.6116645782
2021-10-20 00:00:00+00:00,981838.4057400242
2021-10-21 00:00:00+00:00,1009788.4637362077
2021-10-22 00:00:00+00:00,1020873.7368908795
2021-11-01 00:00:00+00:00,1018727.4770539696
2021-11-02 00:00:00+00:00,1016185.2995567648
2021-11-03 00:00:00+00:00,1021875.1889732771
2021-11-04 00:00:00+00:00,1023369.7902294133
2021-11-05 00:00:00+00:00,1025154.8844982171
2021-11-06 00:00:00+00:00,1027015.7364457056
2021-11-07 00:00:00+00:00,1025946.5218157875
2021-11-08 00:00:00+00:00,1019801.0043297694
2021-11-09 00:00:00+00:00,1023001.7852511858
2021-11-10 00:00:00+00:00,1027077.8494512372
2021-11-11 00:00:00+00:00,1030079.0954781506
2021-11-12 00:00:00+00:00,1030397.6454479996
2021-11-13 00:00:00+00:00,1032407.8872797983
2021-11-14 00:00:00+00:00,1032780.3123960193
2021-11-15 00:00:00+00:00,1037773.6862592772
2021-11-16 00:00:00+00:00,1038302.1420113018
2021-11-17 00:00:00+00:00,1040719.6249946193
2021-11-18 00:00:00+00:00,1037143.1382507576
2021-11-19 00:00:00+00:00,1042268.3054479783
2021-11-20 00:00:00+00:00,1048561.6430911027
2021-11-21 00:00:00+00:00,1048424.8961186616
2021-11-22 00:00:00+00:00,1041441.4692057662
2021-11-23 00:00:00+00:00,1047406.7948564411
2021-11-24 00:00:00+00:00,1047033.8275027282
2021-11-25 00:00:00+00:00,1056820.5872292742
2021-11-26 00:00:00+00:00,1030844.9410052182
2021-12-01 00:00:00+00:00,1033657.368673463
2021-12-02 00:00:00+00:00,1036215.1954821906
2021-12-03 00:00:00+00:00,1040197.8699985608
2021-12-04 00:00:00+00:00,1034579.1686571746
2021-12-05 00:00:00+00:00,1036615.2935183475
2021-12-06 00:00:00+00:00,1039325.786445927
2021-12-07 00:00:00+00:00,1041369.6868744534
2021-12-08 00:00:00+00:00,1042655.8655563014
2021-12-09 00:00:00+00:00,1037350.8660042142
2021-12-10 00:00:00+00:00,1036755.9200047775
2021-12-11 00:00:00+00:00,1042531.4180430097
2021-12-12 00:00:00+00:00,1044676.4521852776
2021-12-13 00:00:00+00:00,1037814.3613897947
2021-12-14 00:00:00+00:00,1043916.059223789
2021-12-15 00:00:00+00:00,1048632.8541608083
2021-12-16 00:00:00+00:00,1046031.7482232553
2021-12-17 00:00:00+00:00,1041701.1817417709
2021-12-18 00:00:00+00:00,1044693.7824816275
2021-12-19 00:00:00+00:00,1045531.1751229604
2021-12-20 00:00:00+00:00,1046286.5609701851
2021-12-21 00:00:00+00:00,1054059.0360408097
2021-12-22 00:00:00+00:00,1055631.0550516192
2021-12-23 00:00:00+00:00,1063412.530024211
2021-12-24 00:00:00+00:00,1065551.002497062
2021-12-25 00:00:00+00:00,1066059.2641386513
2021-12-26 00:00:00+00:00,1068702.2886011584
2021-12-27 00:00:00+00:00,1068579.614089072
2021-12-28 00:00:00+00:00,1055791.1697353926
2021-12-29 00:00:00+00:00,1049936.2840029509
2021-12-30 00:00:00+00:00,1054034.7770480532
2021-12-31 00:00:00+00:00,1048575.0923736538
2022-07-01 00:00:00+00:00,1053274.4108010638
2022-07-02 00:00:00+00:00,1055845.4192044055
2022-07-03 00:00:00+00:00,1055346.227267905
2022-07-04 00:00:00+00:00,1055365.9996151975
2022-07-05 00:00:00+00:00,1058134.324240182
2022-07-06 00:00:00+00:00,1058265.399328255
2022-07-07 00:00:00+00:00,1050640.4378315387
2022-07-08 00:00:00+00:00,1051937.813791956
2022-07-09 00:00:00+00:00,1055670.1918975236
2022-07-10 00:00:00+00:00,1063162.7734183162
2022-07-11 00:00:00+00:00,1068441.474967136
2022-07-12 00:00:00+00:00,1070070.9548010062
2022-07-13 00:00:00+00:00,1065948.493881188
2022-07-14 00:00:00+00:00,1065526.7526379416
2022-07-15 00:00:00+00:00,1067193.8604601286
2022-07-16 00:00:00+00:00,1064009.5975985024
2022-07-17 00:00:00+00:00,1067646.9422935112
2022-07-18 00:00:00+00:00,1049091.4721935838
2022-07-19 00:00:00+00:00,1035639.3888008549
2022-07-20 00:00:00+00:00,1038461.1833211469
2022-07-21 00:00:00+00:00,1040455.4369154333
2022-07-22 00:00:00+00:00,1047481.2372898489
2022-07-23 00:00:00+00:00,1052197.8540999605
2022-07-24 00:00:00+00:00,1050556.702984516
2022-07-25 00:00:00+00:00,1070261.4225829586
2022-07-26 00:00:00+00:00,1071668.0540071335
2022-07-27 00:00:00+00:00,1045292.8548357276
2022-07-28 00:00:00+00:00,1030220.7598601461
2022-07-29 00:00:00+00:00,1031764.5618169083
2024-01-01 00:00:00+00:00,1027791.1802043052
2024-01-02 00:00:00+00:00,1027527.1324207081
2024-01-03 00:00:00+00:00,1032414.8714335426
2024-01-04 00:00:00+00:00,1030577.3647045348
2024-01-05 00:00:00+00:00,1029537.3303877349
2024-01-06 00:00:00+00:00,1030072.4650211597
2024-01-07 00:00:00+00:00,1028723.2055055345
2024-01-08 00:00:00+00:00,1024080.7048808341
2024-01-09 00:00:00+00:00,1031587.0501604594
2024-01-10 00:00:00+00:00,1030756.9082599629
2024-01-11 00:00:00+00:00,1035229.1616882845
2024-01-12 00:00:00+00:00,1046714.5331847721
2024-01-13 00:00:00+00:00,1048165.378567379
2024-01-14 00:00:00+00:00,1047536.0630843322
2024-01-15 00:00:00+00:00,1049036.5152277548
2024-01-16 00:00:00+00:00,1051507.3347442662
2024-01-17 00:00:00+00:00,1054414.060029401
2024-01-18 00:00:00+00:00,1054324.8340537117
2024-01-19 00:00:00+00:00,1056532.5542515418
2024-01-20 00:00:00+00:00,1057590.1312718992
2024-01-21 00:00:00+00:00,1057687.5478273681
2024-01-22 00:00:00+00:00,1047264.2997014411
2024-01-23 00:00:00+00:00,1050194.3958541944
2024-01-24 00:00:00+00:00,1052415.4329520955
2024-01-25 00:00:00+00:00,1051498.2307134136
2024-01-26 00:00:00+00:00,1066300.4598333277
2024-03-01 00:00:00+00:00,1069627.2312543457
2024-03-02 00:00:00+00:00,1070716.2175906631
2024-03-03 00:00:00+00:00,1067792.1563001578
2024-03-04 00:00:00+00:00,1057377.6575556367
2024-03-05 00:00:00+00:00,1066752.7507535582
2024-03-06 00:00:00+00:00,1063729.6808788455
2024-03-07 00:00:00+00:00,1067365.8366918517
2024-03-08 00:00:00+00:00,1065426.459653005
2024-03-09 00:00:00+00:00,1065136.7246010338
2024-03-10 00:00:00+00:00,1061699.229081278
2024-03-11 00:00:00+00:00,1050704.17581069
2024-03-12 00:00:00+00:00,1056538.7919256308
2024-03-13 00:00:00+00:00,1051213.362990367
2024-03-14 00:00:00+00:00,1060756.6377606739
2024-03-15 00:00:00+00:00,1068175.0334168647
2024-03-16 00:00:00+00:00,1082253.5565983576
2024-03-17 00:00:00+00:00,1074672.6179165936
2024-03-18 00:00:00+00:00,1079954.1724214267
2024-03-19 00:00:00+00:00,1092349.8279764766
2024-03-20 00:00:00+00:00,1082612.1846340043
2024-03-21 00:00:00+00:00,1094792.2851332324
