date,stablecoin_mcap
2020-09-29,19215170367.0
2020-09-30,19222845395.0
2020-10-01,19240552781.0
2020-10-02,19388146193.0
2020-10-03,19469681949.0
2020-10-04,19515757283.0
2020-10-05,19538488716.0
2020-10-06,19556497402.0
2020-10-07,19592005881.0
2020-10-08,19610520376.0
2020-10-09,19885140655.0
2020-10-10,19968511646.0
2020-10-11,20027811790.0
2020-10-12,20049862183.0
2020-10-13,20076105724.0
2020-10-14,20044629130.0
2020-10-15,20031295392.0
2020-10-16,20020759547.0
2020-10-17,19996328714.0
2020-10-18,19989049444.0
2020-10-19,20028314554.0
2020-10-20,20161464213.0
2020-10-21,20490481064.0
2020-10-22,20582540993.0
2020-10-23,20687161494.0
2020-10-24,20667287789.0
2020-10-25,20703575834.0
2020-10-26,20739303757.0
2020-10-27,20820459145.0
2020-10-28,20852357853.0
2020-10-29,21000285806.0
2020-10-30,21036905639.0
2020-10-31,21187499543.0
2020-11-01,21231726205.0
2020-11-02,21248302437.0
2020-11-03,21233946173.0
2020-11-04,21366589230.0
2020-11-05,21322481969.0
2020-11-06,21608958242.0
2020-11-07,21720781734.0
2020-11-08,21755135515.0
2020-11-09,21741002105.0
2020-11-10,21681847475.0
2020-11-11,21851417384.0
2020-11-12,22050019495.0
2020-11-13,22221618449.0
2020-11-14,22249954555.0
2020-11-15,22293125031.0
2020-11-16,22295960588.0
2020-11-17,22431750392.0
2020-11-18,22375423887.0
2020-11-19,22386337655.0
2020-11-20,22566217488.0
2020-11-21,22967085725.0
2020-11-22,23021343457.0
2020-11-23,23085482714.0
2020-11-24,23245455645.0
2020-11-25,23468751798.0
2020-11-26,23476455550.0
2020-11-27,23456593336.0
2020-11-28,23444438936.0
2020-11-29,23590477413.0
2020-11-30,23608193267.0
2020-12-01,24042598073.0
2020-12-02,24234987463.0
2020-12-03,24292980539.0
2020-12-04,24394975270.0
2020-12-05,24602472650.0
2020-12-06,24631922957.0
2020-12-07,24679621713.0
2020-12-08,24610380941.0
2020-12-09,24603810064.0
2020-12-10,24601247569.0
2020-12-11,24755657672.0
2020-12-12,24801836725.0
2020-12-13,24925034081.0
2020-12-14,24978025621.0
2020-12-15,25045581404.0
2020-12-16,25274413332.0
2020-12-17,25408602917.0
2020-12-18,25434573975.0
2020-12-19,25692992103.0
2020-12-20,25835344038.0
2020-12-21,25829530660.0
2020-12-22,25956637288.0
2020-12-23,25937013754.0
2020-12-24,26187858197.0
2020-12-25,26491777649.0
2020-12-26,26526907626.0
2020-12-27,26550584276.0
2020-12-28,26583425154.0
2020-12-29,26831297054.0
2020-12-30,26887152847.0
2020-12-31,27068783502.0
2021-01-01,27380387018.0
2021-01-02,28273706662.0
2021-01-03,29253311943.0
2021-01-04,29421759680.0
2021-01-05,29278125285.0
2021-01-06,30082707424.0
2021-01-07,31125447521.0
2021-01-08,31205749318.0
2021-01-09,32070047247.0
2021-01-10,32358506043.0
2021-01-11,32281447819.0
2021-01-12,32292930929.0
2021-01-13,32584188210.0
2021-01-14,32656134742.0
2021-01-15,32660668611.0
2021-01-16,32805968513.0
2021-01-17,33034733548.0
2021-01-18,33013929440.0
2021-01-19,33573447500.0
2021-01-20,33620279826.0
2021-01-21,33799570985.0
2021-01-22,33850855834.0
2021-01-23,34104837833.0
2021-01-24,34157287288.0
2021-01-25,34318993587.0
2021-01-26,34267540374.0
2021-01-27,34777154494.0
2021-01-28,35456941380.0
2021-01-29,36082044022.0
2021-01-30,36592751131.0
2021-01-31,36670021984.0
2021-02-01,37206917703.0
2021-02-02,37086696036.0
2021-02-03,35663097749.0
2021-02-04,38242784718.0
2021-02-05,38765375111.0
2021-02-06,39983126144.0
2021-02-07,40081733742.0
2021-02-08,41494705769.0
2021-02-09,41873831743.0
2021-02-10,43105560721.0
2021-02-11,43453109192.0
2021-02-12,43684918484.0
2021-02-13,44847042534.0
2021-02-14,45315268417.0
2021-02-15,45360848760.0
2021-02-16,45820703274.0
2021-02-17,46724572248.0
2021-02-18,46905224771.0
2021-02-19,47552636536.0
2021-02-20,49200497896.0
2021-02-21,49676053976.0
2021-02-22,49683282265.0
2021-02-23,50106925064.0
2021-02-24,50121264937.0
2021-02-25,50704487836.0
2021-02-26,50480072091.0
2021-02-27,51216785031.0
2021-02-28,50906543988.0
2021-03-01,52256085585.0
2021-03-02,52624896063.0
2021-03-03,54135551181.0
2021-03-04,53557197696.0
2021-03-05,53999375505.0
2021-03-06,54163904824.0
2021-03-07,54463100090.0
2021-03-08,54462568179.0
2021-03-09,54256539549.0
2021-03-10,55594029617.0
2021-03-11,55861269632.0
2021-03-12,56193590400.0
2021-03-13,56594702998.0
2021-03-14,56639484172.0
2021-03-15,57680015835.0
2021-03-16,58388230040.0
2021-03-17,58523535954.0
2021-03-18,58903382476.0
2021-03-19,59198748071.0
2021-03-20,59443515754.0
2021-03-21,60514581402.0
2021-03-22,60704910261.0
2021-03-23,60931277617.0
2021-03-24,60754888852.0
2021-03-25,60815062898.0
2021-03-26,60996888979.0
2021-03-27,62451440706.0
2021-03-28,62596311643.0
2021-03-29,63066068955.0
2021-03-30,62685411766.0
2021-03-31,62971287183.0
2021-04-01,64037569305.0
2021-04-02,64087934838.0
2021-04-03,66477572599.0
2021-04-04,66808346045.0
2021-04-05,67271348307.0
2021-04-06,68358623876.0
2021-04-07,68402936645.0
2021-04-08,68831138883.0
2021-04-09,69524741736.0
2021-04-10,69792124657.0
2021-04-11,70041117459.0
2021-04-12,71018100999.0
2021-04-13,70868862393.0
2021-04-14,73448575159.0
2021-04-15,73848813021.0
2021-04-16,74452784848.0
2021-04-17,76584521041.0
2021-04-18,77167740161.0
2021-04-19,80193384746.0
2021-04-20,80402841186.0
2021-04-21,81306227022.0
2021-04-22,81658291378.0
2021-04-23,82022641054.0
2021-04-24,82156777043.0
2021-04-25,82094003308.0
2021-04-26,82854133505.0
2021-04-27,83225352714.0
2021-04-28,83300835093.0
2021-04-29,84116859655.0
2021-04-30,83780577345.0
2021-05-01,85146251461.0
2021-05-02,85476915841.0
2021-05-03,86721197526.0
2021-05-04,86847959318.0
2021-05-05,89124263948.0
2021-05-06,89678939514.0
2021-05-07,90234758513.0
2021-05-08,90404292981.0
2021-05-09,90908443079.0
2021-05-10,92234478445.0
2021-05-11,93858357076.0
2021-05-12,94740633555.0
2021-05-13,94780612453.0
2021-05-14,94320445684.0
2021-05-15,94961863794.0
2021-05-16,94973266863.0
2021-05-17,95459220721.0
2021-05-18,97062309797.0
2021-05-19,96612417008.0
2021-05-20,95414157621.0
2021-05-21,97229660811.0
2021-05-22,99318269221.0
2021-05-23,100020661650.0
2021-05-24,101154710118.0
2021-05-25,101777137356.0
2021-05-26,102054117838.0
2021-05-27,103113512553.0
2021-05-28,104235334073.0
2021-05-29,104980015876.0
2021-05-30,104528927205.0
2021-05-31,102551954678.0
2021-06-01,105928277789.0
2021-06-02,106378689980.0
2021-06-03,106365168898.0
2021-06-04,107000722544.0
2021-06-05,107212605712.0
2021-06-06,107521899644.0
2021-06-07,107990113845.0
2021-06-08,107449284545.0
2021-06-09,108408503704.0
2021-06-10,108711746479.0
2021-06-11,108346317476.0
2021-06-12,108151581409.0
2021-06-13,108453617411.0
2021-06-14,108568721933.0
2021-06-15,108661264516.0
2021-06-16,108819781774.0
2021-06-17,108136683315.0
2021-06-18,108452082611.0
2021-06-19,108625590908.0
2021-06-20,108938926314.0
2021-06-21,109254582430.0
2021-06-22,109040684432.0
2021-06-23,109811192269.0
2021-06-24,109988314745.0
2021-06-25,110145942976.0
2021-06-26,110286174930.0
2021-06-27,110638039969.0
2021-06-28,110796740141.0
2021-06-29,110306077349.0
2021-06-30,109927114308.0
2021-07-01,110428482010.0
2021-07-02,110351833082.0
2021-07-03,111075317370.0
2021-07-04,111062876908.0
2021-07-05,110543514554.0
2021-07-06,111214970190.0
2021-07-07,111572456270.0
2021-07-08,111429021478.0
2021-07-09,112207884725.0
2021-07-10,112189653113.0
2021-07-11,112301586322.0
2021-07-12,112098494602.0
2021-07-13,112435996554.0
2021-07-14,112227382693.0
2021-07-15,112183906885.0
2021-07-16,112959684195.0
2021-07-17,112164457618.0
2021-07-18,112630383283.0
2021-07-19,113009136021.0
2021-07-20,112751884036.0
2021-07-21,112847474611.0
2021-07-22,113312597140.0
2021-07-23,113201870936.0
2021-07-24,113519741653.0
2021-07-25,113751512841.0
2021-07-26,114245941384.0
2021-07-27,113972175793.0
2021-07-28,114556415546.0
2021-07-29,114157857987.0
2021-07-30,114379246942.0
2021-07-31,114958508549.0
2021-08-01,114382059081.0
2021-08-02,114074960118.0
2021-08-03,114239878600.0
2021-08-04,114603849929.0
2021-08-05,112712767316.0
2021-08-06,113264301718.0
2021-08-07,113663272322.0
2021-08-08,114931553152.0
2021-08-09,115232516149.0
2021-08-10,115314195837.0
2021-08-11,114849251773.0
2021-08-12,114915352146.0
2021-08-13,115102549802.0
2021-08-14,114916706528.0
2021-08-15,115942719308.0
2021-08-16,116100710839.0
2021-08-17,115957965358.0
2021-08-18,115893649436.0
2021-08-19,116112220296.0
2021-08-20,116724579489.0
2021-08-21,116840547762.0
2021-08-22,116848872167.0
2021-08-23,118427883910.0
2021-08-24,116040414888.0
2021-08-25,118043426185.0
2021-08-26,117921583051.0
2021-08-27,117870375871.0
2021-08-28,118327334026.0
2021-08-29,118388492894.0
2021-08-30,118416514508.0
2021-08-31,118327441831.0
2021-09-01,118746137914.0
2021-09-02,118622501421.0
2021-09-03,119695012661.0
2021-09-04,119850769912.0
2021-09-05,119926378281.0
2021-09-06,121061212122.0
2021-09-07,123140527570.0
2021-09-08,123671689073.0
2021-09-09,124295336364.0
2021-09-10,124624176510.0
2021-09-11,123767035283.0
2021-09-12,124277763189.0
2021-09-13,124838303600.0
2021-09-14,124258566760.0
2021-09-15,124554001925.0
2021-09-16,124458135403.0
2021-09-17,124710900888.0
2021-09-18,125204038737.0
2021-09-19,125121462835.0
2021-09-20,125362019201.0
2021-09-21,124416091708.0
2021-09-22,124190409653.0
2021-09-23,125420747101.0
2021-09-24,126074259612.0
2021-09-25,126805366942.0
2021-09-26,127481260589.0
2021-09-27,127954449386.0
2021-09-28,126583164607.0
2021-09-29,126588967535.0
2021-09-30,127645889409.0
2021-10-01,127409518513.0
2021-10-02,127271584476.0
2021-10-03,127353600927.0
2021-10-04,127731921942.0
2021-10-05,127694795377.0
2021-10-06,127934770609.0
2021-10-07,128367024984.0
2021-10-08,128558029472.0
2021-10-09,129002892079.0
2021-10-10,129242275436.0
2021-10-11,129293263582.0
2021-10-12,129912805464.0
2021-10-13,129453346331.0
2021-10-14,129585614890.0
2021-10-15,129858725486.0
2021-10-16,130076677676.0
2021-10-17,130084459378.0
2021-10-18,129965909766.0
2021-10-19,129773711555.0
2021-10-20,129722168273.0
2021-10-21,130296772078.0
2021-10-22,129989305281.0
2021-10-23,130593859462.0
2021-10-24,130820991183.0
2021-10-25,130747396660.0
2021-10-26,130801591356.0
2021-10-27,130275300301.0
2021-10-28,130959984382.0
2021-10-29,131445278570.0
2021-10-30,131916700255.0
2021-10-31,132294330140.0
2021-11-01,132078979010.0
2021-11-02,133252428790.0
2021-11-03,134372904920.0
2021-11-04,134302948671.0
2021-11-05,135643699336.0
2021-11-06,137081196216.0
2021-11-07,136921455320.0
2021-11-08,138213013495.0
2021-11-09,137568110262.0
2021-11-10,140082699156.0
2021-11-11,140267695689.0
2021-11-12,140006244620.0
2021-11-13,141121428662.0
2021-11-14,141531281573.0
2021-11-15,142768958552.0
2021-11-16,142591301271.0
2021-11-17,143591219656.0
2021-11-18,144945973267.0
2021-11-19,144614705397.0
2021-11-20,146569532860.0
2021-11-21,147215038851.0
2021-11-22,147096286949.0
2021-11-23,146694459949.0
2021-11-24,147150766656.0
2021-11-25,147565390186.0
2021-11-26,148387556091.0
2021-11-27,149044178772.0
2021-11-28,149408321926.0
2021-11-29,149572022228.0
2021-11-30,149006868167.0
2021-12-01,149695654407.0
2021-12-02,149874773895.0
2021-12-03,149753919345.0
2021-12-04,151505750467.0
2021-12-05,152704364591.0
2021-12-06,153529624671.0
2021-12-07,154280881512.0
2021-12-08,155114437488.0
2021-12-09,153723419597.0
2021-12-10,156052402443.0
2021-12-11,156153110273.0
2021-12-12,156842391637.0
2021-12-13,156936006122.0
2021-12-14,156805226899.0
2021-12-15,158711743218.0
2021-12-16,158774494678.0
2021-12-17,158634910649.0
2021-12-18,159104931486.0
2021-12-19,159706371507.0
2021-12-20,159416144416.0
2021-12-21,160976507733.0
2021-12-22,161372171215.0
2021-12-23,159988975559.0
2021-12-24,160614359953.0
2021-12-25,160970217785.0
2021-12-26,160857693024.0
2021-12-27,162099922364.0
2021-12-28,162051660595.0
2021-12-29,162088229277.0
2021-12-30,161968544151.0
2021-12-31,163252729890.0
2022-01-01,162611970592.0
2022-01-02,167078546840.0
2022-01-03,166172200328.0
2022-01-04,166423812274.0
2022-01-05,166426097093.0
2022-01-06,167365823023.0
2022-01-07,167188854169.0
2022-01-08,166999697657.0
2022-01-09,167082299131.0
2022-01-10,166999931842.0
2022-01-11,168241060609.0
2022-01-12,168464130301.0
2022-01-13,169356807295.0
2022-01-14,169598224376.0
2022-01-15,169887452911.0
2022-01-16,170037319395.0
2022-01-17,170431077201.0
2022-01-18,171002699460.0
2022-01-19,170526026657.0
2022-01-20,171093235706.0
2022-01-21,171809312131.0
2022-01-22,170991539965.0
2022-01-23,173153840557.0
2022-01-24,172523235023.0
2022-01-25,173704324149.0
2022-01-26,173569936342.0
2022-01-27,174702035419.0
2022-01-28,174989238998.0
2022-01-29,173576602384.0
2022-01-30,174405640491.0
2022-01-31,173969669225.0
2022-02-01,174439924086.0
2022-02-02,174266013502.0
2022-02-03,174889538100.0
2022-02-04,175841445697.0
2022-02-05,177344838122.0
2022-02-06,176241165443.0
2022-02-07,176737835978.0
2022-02-08,176964371854.0
2022-02-09,178453277730.0
2022-02-10,179012161966.0
2022-02-11,179978485090.0
2022-02-12,180573838347.0
2022-02-13,180560765084.0
2022-02-14,180760261297.0
2022-02-15,180577438133.0
2022-02-16,181190843680.0
2022-02-17,181129407649.0
2022-02-18,181430428789.0
2022-02-19,181841759858.0
2022-02-20,182844107012.0
2022-02-21,182413540862.0
2022-02-22,182730197951.0
2022-02-23,183035159841.0
2022-02-24,183404304173.0
2022-02-25,183916842065.0
2022-02-26,183375947281.0
2022-02-27,184125703085.0
2022-02-28,184845156591.0
2022-03-01,184215559981.0
2022-03-02,183641634515.0
2022-03-03,183868496535.0
2022-03-04,183649765683.0
2022-03-05,183598560433.0
2022-03-06,183829177933.0
2022-03-07,184021467433.0
2022-03-08,183003342416.0
2022-03-09,184269472389.0
2022-03-10,184621457347.0
2022-03-11,185060098009.0
2022-03-12,185027688796.0
2022-03-13,185280724562.0
2022-03-14,185507445032.0
2022-03-15,185292583247.0
2022-03-16,185212740359.0
2022-03-17,185435928332.0
2022-03-18,186150938768.0
2022-03-19,186746230704.0
2022-03-20,186947425724.0
2022-03-21,187201093492.0
2022-03-22,187166468528.0
2022-03-23,186923125963.0
2022-03-24,186289092795.0
2022-03-25,186551538085.0
2022-03-26,186124637346.0
2022-03-27,186354108968.0
2022-03-28,186257405137.0
2022-03-29,186094692639.0
2022-03-30,186952625963.0
2022-03-31,187757020480.0
2022-04-01,187283380698.0
2022-04-02,187458769718.0
2022-04-03,187123810559.0
2022-04-04,187079400531.0
2022-04-05,186863856621.0
2022-04-06,186952105320.0
2022-04-07,186072780447.0
2022-04-08,186178449613.0
2022-04-09,187049589458.0
2022-04-10,187449985039.0
2022-04-11,187451417655.0
2022-04-12,186651492130.0
2022-04-13,186943762419.0
2022-04-14,186454107834.0
2022-04-15,186524548760.0
2022-04-16,186498221935.0
2022-04-17,186496013171.0
2022-04-18,186632238188.0
2022-04-19,186422412899.0
2022-04-20,186611209663.0
2022-04-21,186751354545.0
2022-04-22,187151664776.0
2022-04-23,187482067634.0
2022-04-24,187718398559.0
2022-04-25,187555311217.0
2022-04-26,187596840724.0
2022-04-27,187116005906.0
2022-04-28,187035535147.0
2022-04-29,186938516916.0
2022-04-30,187372369124.0
2022-05-01,187637761542.0
2022-05-02,186911024940.0
2022-05-03,186640609560.0
2022-05-04,186706359343.0
2022-05-05,186269488531.0
2022-05-06,186494504231.0
2022-05-07,185710554750.0
2022-05-08,185493910054.0
2022-05-09,180555499204.0
2022-05-10,177523702564.0
2022-05-11,176561320384.0
2022-05-12,160603842581.0
2022-05-13,160355990915.0
2022-05-14,159061859047.0
2022-05-15,158507169574.0
2022-05-16,158571232461.0
2022-05-17,159924816531.0
2022-05-18,158768224200.0
2022-05-19,159002574537.0
2022-05-20,159658120096.0
2022-05-21,158922215448.0
2022-05-22,158980711296.0
2022-05-23,159082735722.0
2022-05-24,159174220138.0
2022-05-25,159328208593.0
2022-05-26,159475954980.0
2022-05-27,159101070989.0
2022-05-28,158653343074.0
2022-05-29,158829767424.0
2022-05-30,158722366974.0
2022-05-31,159243960138.0
2022-06-01,159808625963.0
2022-06-02,160297325231.0
2022-06-03,159419961594.0
2022-06-04,159410281353.0
2022-06-05,159350298797.0
2022-06-06,159361884100.0
2022-06-07,159256793777.0
2022-06-08,159139842239.0
2022-06-09,159573144403.0
2022-06-10,159643932143.0
2022-06-11,159194203476.0
2022-06-12,158910307752.0
2022-06-13,158623423490.0
2022-06-14,157345089741.0
2022-06-15,156402874920.0
2022-06-16,155609423888.0
2022-06-17,155105128528.0
2022-06-18,154554823401.0
2022-06-19,154633709856.0
2022-06-20,154402525104.0
2022-06-21,153747854225.0
2022-06-22,153867092235.0
2022-06-23,153833557245.0
2022-06-24,153441113596.0
2022-06-25,153441306943.0
2022-06-26,153651227962.0
2022-06-27,153645990295.0
2022-06-28,153411648784.0
2022-06-29,153340747689.0
2022-06-30,153233977370.0
2022-07-01,153106243074.0
2022-07-02,153815878211.0
2022-07-03,153780119124.0
2022-07-04,153656014460.0
2022-07-05,153692641210.0
2022-07-06,153596399099.0
2022-07-07,153348143746.0
2022-07-08,153103741387.0
2022-07-09,153253510619.0
2022-07-10,153273739589.0
2022-07-11,153152856952.0
2022-07-12,153320636451.0
2022-07-13,153016345554.0
2022-07-14,153021656096.0
2022-07-15,153095446991.0
2022-07-16,152543665232.0
2022-07-17,152605358621.0
2022-07-18,152701019593.0
2022-07-19,152953392513.0
2022-07-20,152864429344.0
2022-07-21,153062284587.0
2022-07-22,153010024960.0
2022-07-23,153141520771.0
2022-07-24,153246882597.0
2022-07-25,153231282192.0
2022-07-26,153206612464.0
2022-07-27,153127639409.0
2022-07-28,153203248059.0
2022-07-29,153009686893.0
2022-07-30,153126442223.0
2022-07-31,153133491892.0
2022-08-01,153132542429.0
2022-08-02,153466118009.0
2022-08-03,153398224038.0
2022-08-04,153365812349.0
2022-08-05,153286414302.0
2022-08-06,153449962546.0
2022-08-07,153471922768.0
2022-08-08,153389565144.0
2022-08-09,153158669182.0
2022-08-10,153237997586.0
2022-08-11,153479449313.0
2022-08-12,153424520173.0
2022-08-13,153256354614.0
2022-08-14,153492810781.0
2022-08-15,152875677127.0
2022-08-16,153180200291.0
2022-08-17,153061507197.0
2022-08-18,153031599745.0
2022-08-19,152837936730.0
2022-08-20,152765836021.0
2022-08-21,152679507653.0
2022-08-22,152632174252.0
2022-08-23,152431272440.0
2022-08-24,152552954493.0
2022-08-25,152588367451.0
2022-08-26,152602321846.0
2022-08-27,152689543503.0
2022-08-28,152757946694.0
2022-08-29,152536540926.0
2022-08-30,152687597262.0
2022-08-31,153011972781.0
2022-09-01,152801687435.0
2022-09-02,152742764039.0
2022-09-03,152547312248.0
2022-09-04,152568416934.0
2022-09-05,152425669091.0
2022-09-06,152322978182.0
2022-09-07,152334156158.0
2022-09-08,152436205774.0
2022-09-09,152587584775.0
2022-09-10,152698173171.0
2022-09-11,152821429437.0
2022-09-12,152811212008.0
2022-09-13,152758270932.0
2022-09-14,152770660142.0
2022-09-15,152399946247.0
2022-09-16,152167643110.0
2022-09-17,152012990531.0
2022-09-18,152091833787.0
2022-09-19,152030918691.0
2022-09-20,152174478338.0
2022-09-21,152429866350.0
2022-09-22,152274790792.0
2022-09-23,152272071898.0
2022-09-24,152068972650.0
2022-09-25,152025635498.0
2022-09-26,151745109575.0
2022-09-27,151000773419.0
2022-09-28,150890506696.0
2022-09-29,150391568557.0
2022-09-30,149901844533.0
2022-10-01,148650611362.0
2022-10-02,148659139256.0
2022-10-03,148688342914.0
2022-10-04,148468347587.0
2022-10-05,148434513778.0
2022-10-06,148504672709.0
2022-10-07,148546357673.0
2022-10-08,148710398724.0
2022-10-09,148720981814.0
2022-10-10,148704718543.0
2022-10-11,148507125494.0
2022-10-12,148399630085.0
2022-10-13,147889083099.0
2022-10-14,147464873670.0
2022-10-15,147047495589.0
2022-10-16,147032603090.0
2022-10-17,146960036705.0
2022-10-18,146761721511.0
2022-10-19,146667793282.0
2022-10-20,146577673486.0
2022-10-21,146172050656.0
2022-10-22,145971639322.0
2022-10-23,146032131402.0
2022-10-24,146065224959.0
2022-10-25,145740151758.0
2022-10-26,145621510856.0
2022-10-27,145812378619.0
2022-10-28,145733682024.0
2022-10-29,145842030243.0
2022-10-30,145946762852.0
2022-10-31,146041378531.0
2022-11-01,145619529468.0
2022-11-02,145638941255.0
2022-11-03,145504664440.0
2022-11-04,145637678610.0
2022-11-05,145815901693.0
2022-11-06,145863437593.0
2022-11-07,146224878445.0
2022-11-08,147208964767.0
2022-11-09,147501668886.0
2022-11-10,145740771470.0
2022-11-11,146160743018.0
2022-11-12,145996869890.0
2022-11-13,145284851310.0
2022-11-14,145116038756.0
2022-11-15,144924661728.0
2022-11-16,144971200189.0
2022-11-17,144549513952.0
2022-11-18,144186101393.0
2022-11-19,144374355870.0
2022-11-20,144376292382.0
2022-11-21,144437873324.0
2022-11-22,143553164838.0
2022-11-23,143552682486.0
2022-11-24,142914894666.0
2022-11-25,143164711656.0
2022-11-26,142864307148.0
2022-11-27,143041194559.0
2022-11-28,143035735111.0
2022-11-29,141990922022.0
2022-11-30,141357730151.0
2022-12-01,141207649636.0
2022-12-02,141042572988.0
2022-12-03,141306511344.0
2022-12-04,141476938622.0
2022-12-05,141582002271.0
2022-12-06,141332216650.0
2022-12-07,141192242166.0
2022-12-08,141027867639.0
2022-12-09,140965423452.0
2022-12-10,140886205487.0
2022-12-11,140932650189.0
2022-12-12,141045941798.0
2022-12-13,140740214482.0
2022-12-14,140355731994.0
2022-12-15,140142515319.0
2022-12-16,140171666179.0
2022-12-17,139711571613.0
2022-12-18,139882294793.0
2022-12-19,139904110837.0
2022-12-20,139540042479.0
2022-12-21,139279321459.0
2022-12-22,139053650176.0
2022-12-23,138911238378.0
2022-12-24,138411229500.0
2022-12-25,138458858985.0
2022-12-26,138465736350.0
2022-12-27,138449896796.0
2022-12-28,137977951837.0
2022-12-29,137996994034.0
2022-12-30,137908761306.0
2022-12-31,137781931180.0
2023-01-01,137680217891.0
2023-01-02,137777992525.0
2023-01-03,137772667569.0
2023-01-04,137440066261.0
2023-01-05,137390684625.0
2023-01-06,137097746031.0
2023-01-07,136785334844.0
2023-01-08,136923211881.0
2023-01-09,136901521567.0
2023-01-10,136653002135.0
2023-01-11,136833162135.0
2023-01-12,136899603378.0
2023-01-13,137000222055.0
2023-01-14,136748150438.0
2023-01-15,136939934975.0
2023-01-16,137114736894.0
2023-01-17,137037094041.0
2023-01-18,136580369237.0
2023-01-19,136462766094.0
2023-01-20,136414906421.0
2023-01-21,136607235446.0
2023-01-22,136888830015.0
2023-01-23,136989013062.0
2023-01-24,136826608385.0
2023-01-25,136847683472.0
2023-01-26,137136940956.0
2023-01-27,137348809223.0
2023-01-28,137176681676.0
2023-01-29,137333734997.0
2023-01-30,137287713190.0
2023-01-31,136956041329.0
2023-02-01,137034293733.0
2023-02-02,136982974781.0
2023-02-03,137254630899.0
2023-02-04,136973369963.0
2023-02-05,136996980817.0
2023-02-06,137041355471.0
2023-02-07,136928524758.0
2023-02-08,136735510784.0
2023-02-09,136605279449.0
2023-02-10,136467893513.0
2023-02-11,136474914397.0
2023-02-12,136469292194.0
2023-02-13,136413765842.0
2023-02-14,136525991531.0
2023-02-15,136381286437.0
2023-02-16,135994309238.0
2023-02-17,136123630849.0
2023-02-18,136060747768.0
2023-02-19,136078684686.0
2023-02-20,136128344235.0
2023-02-21,135793874748.0
2023-02-22,135562832753.0
2023-02-23,135301969143.0
2023-02-24,135164586821.0
2023-02-25,135155945516.0
2023-02-26,135276046559.0
2023-02-27,135197119476.0
2023-02-28,134901097928.0
2023-03-01,134760507509.0
2023-03-02,134592910631.0
2023-03-03,134767034573.0
2023-03-04,134791746807.0
2023-03-05,134882910888.0
2023-03-06,134951036105.0
2023-03-07,134747120872.0
2023-03-08,134768138768.0
2023-03-09,134665675374.0
2023-03-10,134673279667.0
2023-03-11,134317544701.0
2023-03-12,131526756971.0
2023-03-13,135067397554.0
2023-03-14,133730469977.0
2023-03-15,132604421258.0
2023-03-16,132963033947.0
2023-03-17,133058763167.0
2023-03-18,133041145526.0
2023-03-19,133424124099.0
2023-03-20,133150674374.0
2023-03-21,133460557873.0
2023-03-22,133282570137.0
2023-03-23,133115211392.0
2023-03-24,133300821797.0
2023-03-25,133606724913.0
2023-03-26,133849402687.0
2023-03-27,132990637083.0
2023-03-28,132576075406.0
2023-03-29,132205988534.0
2023-03-30,132153546657.0
2023-03-31,132137161697.0
2023-04-01,131623842037.0
2023-04-02,131550772690.0
2023-04-03,131775253427.0
2023-04-04,132329089107.0
2023-04-05,131696066719.0
2023-04-06,131630727319.0
2023-04-07,131841930039.0
2023-04-08,131854137765.0
2023-04-09,132045371465.0
2023-04-10,131732279281.0
2023-04-11,131837840329.0
2023-04-12,131777409136.0
2023-04-13,131705241636.0
2023-04-14,131822760565.0
2023-04-15,131771785556.0
2023-04-16,131661432439.0
2023-04-17,131580623669.0
2023-04-18,131464863155.0
2023-04-19,131199214197.0
2023-04-20,131236325797.0
2023-04-21,131065512107.0
2023-04-22,129853344871.0
2023-04-23,130729140478.0
2023-04-24,130763501441.0
2023-04-25,130695898592.0
2023-04-26,130527981414.0
2023-04-27,130691907669.0
2023-04-28,130495880893.0
2023-04-29,130378764187.0
2023-04-30,130319178824.0
2023-05-01,130353840730.0
2023-05-02,130686894461.0
2023-05-03,130712123105.0
2023-05-04,130306517763.0
2023-05-05,130174271817.0
2023-05-06,130672726664.0
2023-05-07,130594318373.0
2023-05-08,130427430994.0
2023-05-09,130515355542.0
2023-05-10,130642189098.0
2023-05-11,130493095338.0
2023-05-12,130415075164.0
2023-05-13,130456668072.0
2023-05-14,130427741618.0
2023-05-15,130422950918.0
2023-05-16,130334756693.0
2023-05-17,130156486969.0
2023-05-18,129888967702.0
2023-05-19,130014481014.0
2023-05-20,129888137733.0
2023-05-21,130014069190.0
2023-05-22,129908631437.0
2023-05-23,129790644258.0
2023-05-24,129719936606.0
2023-05-25,129321977349.0
2023-05-26,129297375219.0
2023-05-27,129288745888.0
2023-05-28,129321217256.0
2023-05-29,129369742079.0
2023-05-30,129354977488.0
2023-05-31,129310942185.0
2023-06-01,129260402681.0
2023-06-02,129187859980.0
2023-06-03,129222450312.0
2023-06-04,129137756944.0
2023-06-05,129179677353.0
2023-06-06,129045474676.0
2023-06-07,128900502126.0
2023-06-08,128773481720.0
2023-06-09,128694511476.0
2023-06-10,128204561315.0
2023-06-11,128340356942.0
2023-06-12,128398226514.0
2023-06-13,128112373241.0
2023-06-14,127974801787.0
2023-06-15,127752058847.0
2023-06-16,128554967275.0
2023-06-17,128743635778.0
2023-06-18,128406032123.0
2023-06-19,128403243206.0
2023-06-20,128517121097.0
2023-06-21,129066525417.0
2023-06-22,128585839775.0
2023-06-23,128572442078.0
2023-06-24,128624614790.0
